,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,23.297,1.86333,1.5143e-05,8.324091858544214e-05,-0.00038959259688690906,0.0004879765154723512,-0.16799999999999926,-0.002904622115906865,0.0004751752625853865,-4.836422794862657e-05
0,23.292,1.885,1.459e-05,8.321270969785348e-05,-0.0003896700126481169,0.00048747272234597034,-0.17299999999999827,-0.002817761400843787,0.00047541713971477713,-4.838662479887692e-05
0,23.284,1.90667,1.4706e-05,8.316757614793089e-05,-0.000389793877099363,0.0004876674532472939,-0.18100000000000094,-0.0026942953218082395,0.00047580437609234485,-4.842247213098251e-05
0,23.285,1.92833,1.4598e-05,8.317321779656005e-05,-0.00038977839409456115,0.0004875496118911212,-0.17999999999999972,-0.0027086089549506775,0.0004757559558611083,-4.841799038166734e-05
0,23.291,1.95,1.3922e-05,8.320706795900308e-05,-0.00038968549575612785,0.0004868145637151309,-0.1739999999999995,-0.002797784848937542,0.0004754655285795982,-4.8391104882633684e-05
0,23.286,1.97167,1.403e-05,8.317885945807822e-05,-0.00038976291107501587,0.0004869717705330941,-0.1789999999999985,-0.002720512684542448,0.00047570754011150204,-4.84135088703086e-05
0,23.281,1.99333,1.4023e-05,8.315065127937477e-05,-0.00038984032602529944,0.0004870139773046742,-0.18400000000000105,-0.002646815094047127,0.00047594966367821593,-4.843591880673154e-05
0,23.278,2.015,1.3513e-05,8.31337265268222e-05,-0.00038988677481853473,0.0004865335013453569,-0.18700000000000117,-0.002601783429654299,0.000476094991607327,-4.844936762432251e-05
0,23.28,2.03667,1.3614e-05,8.314500968230158e-05,-0.00038985580897112244,0.00048661481865342404,-0.18499999999999872,-0.0026303503710996077,0.00047599810183835333,-4.844040150793741e-05
0,23.273,2.05833,1.3075e-05,8.310551886368204e-05,-0.0003899641891790349,0.0004861447080427169,-0.19200000000000017,-0.0025320036877224815,0.0004763372944916094,-4.8471787080433093e-05
0,23.276,2.08,1.2436e-05,8.312244342289967e-05,-0.0003899177406069699,0.00048547618402986956,-0.18900000000000006,-0.0025686570583590973,0.00047619189930948544,-4.845833469271538e-05
0,23.278,2.10167,1.2709e-05,8.31337265268222e-05,-0.00038988677481853473,0.00048572950134535695,-0.18700000000000117,-0.0025974839644136573,0.000476094991607327,-4.844936762432251e-05
0,23.271,2.12333,1.3291e-05,8.30942358886512e-05,-0.000389995154820022,0.0004863803907086732,-0.19399999999999906,-0.002507115416024101,0.0004764342470350603,-4.848075652907304e-05
0,23.266,2.145,1.268e-05,8.306602867663628e-05,-0.0003900725686644454,0.00048581859734108166,-0.19900000000000162,-0.0024412994841260184,0.00047667670688469486,-4.8503184316617476e-05
0,23.266,2.16667,1.268e-05,8.306602867663628e-05,-0.0003900725686644454,0.00048581859734108166,-0.19900000000000162,-0.0024412994841260184,0.00047667670688469486,-4.8503184316617476e-05
0,23.268,2.18833,1.2781e-05,8.30773115227737e-05,-0.00039004160317090975,0.00048589991469368346,-0.19699999999999918,-0.002466497028901957,0.00047657970948804934,-4.8494212487405255e-05
0,23.272,2.21,1.2005e-05,8.309987736972255e-05,-0.00038997967200690015,0.0004850845493766227,-0.1930000000000014,-0.0025133914475472495,0.00047638576852097284,-4.8476271685732595e-05
0,23.268,2.23167,1.1402e-05,8.30773115227737e-05,-0.00039004160317090975,0.00048452091469368343,-0.19699999999999918,-0.0024594970289019565,0.00047657970948804934,-4.8494212487405255e-05
0,23.272,2.25333,1.1718e-05,8.309987736972255e-05,-0.00038997967200690015,0.00048479754937662267,-0.1930000000000014,-0.0025119044009151255,0.00047638576852097284,-4.8476271685732595e-05
0,23.267,2.275,1.1021e-05,8.307167009326006e-05,-0.000390057085925051,0.00048414975601831107,-0.1980000000000004,-0.002445200787971263,0.00047662820594341493,-4.8498698282974624e-05
0,23.268,2.29667,1.1517e-05,8.30773115227737e-05,-0.00039004160317090975,0.00048463591469368345,-0.19699999999999918,-0.0024600807852471346,0.00047657970948804934,-4.8494212487405255e-05
0,23.264,2.31833,1.1028e-05,8.305474588205571e-05,-0.0003901035340989987,0.0004841862799810544,-0.2010000000000005,-0.0024088869650798666,0.0004767737222259507,-4.851215709814961e-05
0,23.26,2.34,1.1114e-05,8.303218044756859e-05,-0.0003901654647911583,0.0004843116452387269,-0.2049999999999983,-0.0023624958304328337,0.0004769678067499138,-4.853010551838183e-05
0,23.257,2.36167,1.0461e-05,8.301525650704442e-05,-0.00039021191265544916,0.0004836881691624936,-0.2079999999999984,-0.002325423890204314,0.0004771134172616564,-4.854356933378282e-05
0,23.256,2.38333,1.0023e-05,8.300961521931494e-05,-0.00039022739524738857,0.0004832600104667035,-0.20899999999999963,-0.0023122488539076766,0.0004771619630751776,-4.8548057748518177e-05
0,23.249,2.405,1.0088e-05,8.297012656612469e-05,-0.00039033577297807424,0.00048339389954419893,-0.21600000000000108,-0.002237934720112021,0.00047750190946211024,-4.8579483320090395e-05
0,23.252,2.42667,9.4768e-06,8.298705019729648e-05,-0.0003902893254676843,0.0004827531756649808,-0.21300000000000097,-0.002266446834107881,0.0004773561912169825,-4.856601378897481e-05
0,23.247,2.44833,9.0675e-06,8.295884420979338e-05,-0.0003903667379112682,0.00048239308212106154,-0.21799999999999997,-0.002212812303307622,0.00047759907740946983,-4.8588464198442634e-05
0,23.247,2.47,8.9238e-06,8.295884420979338e-05,-0.0003903667379112682,0.00048224938212106154,-0.21799999999999997,-0.0022121531289956953,0.00047759907740946983,-4.8588464198442634e-05
0,23.247,2.49167,8.8376e-06,8.295884420979338e-05,-0.0003903667379112682,0.0004821631821210616,-0.21799999999999997,-0.0022117577161516588,0.00047759907740946983,-4.8588464198442634e-05
0,23.243,2.51333,8.8377e-06,8.293627965180912e-05,-0.00039042866760070037,0.0004822026472525095,-0.2220000000000013,-0.002172083996632913,0.00047779346719422364,-4.860642881364174e-05
0,23.247,2.535,9.1537e-06,8.295884420979338e-05,-0.0003903667379112682,0.00048247928212106155,-0.21799999999999997,-0.002213207716151659,0.00047759907740946983,-4.8588464198442634e-05
0,23.247,2.55667,8.4928e-06,8.295884420979338e-05,-0.0003903667379112682,0.00048181838212106153,-0.21799999999999997,-0.002210176064775512,0.00047759907740946983,-4.8588464198442634e-05
0,23.24,2.57833,8.4427e-06,8.291935636866709e-05,-0.00039047511471293483,0.00048183717108160194,-0.22500000000000142,-0.0021414985381404397,0.0004779393066940728,-4.8619904776428736e-05
0,23.237,2.6,7.7029e-06,8.290243320153556e-05,-0.0003905215616924508,0.00048112689489398635,-0.22800000000000153,-0.002110205679359575,0.00047808518662502647,-4.863338288345736e-05
0,23.234,2.62167,8.3136e-06,8.288551015041452e-05,-0.0003905680085392431,0.00048176711868965763,-0.2309999999999981,-0.0020855719423794874,0.00047823110699351775,-4.864686313490321e-05
0,23.239,2.64333,7.516e-06,8.291371530006614e-05,-0.0003904905970541876,0.00048092031235425376,-0.2259999999999991,-0.002127965983868388,0.0004779879288450612,-4.862439724051386e-05
0,23.233,2.665,8.1915e-06,8.287986915915448e-05,-0.00039058349079201284,0.00048165485995116733,-0.23199999999999932,-0.002076098534272279,0.00047827975610357967,-4.865135702861935e-05
0,23.235,2.68667,7.8323e-06,8.289115115456443e-05,-0.00039055252627172646,0.00048127597742629087,-0.23000000000000043,-0.0020925042496795217,0.00047818246237723053,-4.8642369479475186e-05
0,23.232,2.70833,6.8338e-06,8.287422818078517e-05,-0.00039059897303003743,0.0004803070012108226,-0.23300000000000054,-0.0020614034386730535,0.00047832840970765455,-4.86558511606301e-05
0,23.235,2.73,6.9415e-06,8.289115115456443e-05,-0.00039055252627172646,0.0004803851774262909,-0.23000000000000043,-0.002088631206201261,0.00047818246237723053,-4.8642369479475186e-05
0,23.224,2.75167,6.6042e-06,8.28291008178831e-05,-0.0003907228304033186,0.0004801561312212017,-0.24099999999999966,-0.0019923490922041593,0.0004787178003533128,-4.8691812796101764e-05
0,23.223,2.77333,7.0855e-06,8.282345995552776e-05,-0.00039073831250861606,0.0004806472724641438,-0.24200000000000088,-0.0019861457539840583,0.00047876649441422754,-4.869630907305651e-05
0,23.224,2.795,6.4605e-06,8.28291008178831e-05,-0.0003907228304033186,0.0004800124312212017,-0.24099999999999966,-0.001991752826643993,0.0004787178003533128,-4.8691812796101764e-05
0,23.219,2.81667,5.7926e-06,8.280089663501022e-05,-0.0003908002407823248,0.00047939373741733504,-0.24599999999999866,-0.001948755030151779,0.0004789613156242313,-4.871429656453677e-05
0,23.221,2.83833,5.7494e-06,8.281217826948666e-05,-0.0003907692766749668,0.0004793308549444535,-0.24399999999999977,-0.001964470716985467,0.00047886389602548384,-4.8705302342051374e-05
0,23.211,2.86,5.7066e-06,8.275577061272934e-05,-0.0003909240966218433,0.00047938646723457264,-0.25400000000000134,-0.001887348296199095,0.00047935117393227905,-4.875028299042433e-05
0,23.208,2.88167,5.9725e-06,8.273884856707138e-05,-0.00039097054231831616,0.0004796818908853875,-0.25700000000000145,-0.0018664665014995517,0.00047949744502897955,-4.8763781834174855e-05
