,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,22.815,1.86333,2.7043e-05,8.052306394400188e-05,-0.0001946195576933915,0.0003021856216373934,0.005000000000002558,0.060437124327447765,0.00014907143926669308,9.411661196529218e-06
0,22.813,1.885,2.7051e-05,8.051179278099462e-05,-0.0001946468048735512,0.0003022095976545458,0.0030000000000001137,0.10073653255151145,0.00014905261605385745,9.411551639032686e-06
0,22.812,1.90667,2.6763e-05,8.050615721884227e-05,-0.00019466042845507972,0.000301929585673922,0.0020000000000024443,0.1509647928367765,0.00014904320452960654,9.411496859938499e-06
0,22.816,1.92833,2.7016e-05,8.052869954485679e-05,-0.0001946059340947586,0.0003021506336396154,0.006000000000000227,0.05035843893993399,0.00014908085095527782,9.411715974931567e-06
0,22.814,1.95,2.7204e-05,8.051742835604812e-05,-0.00019463318128632237,0.00030235460964237045,0.004000000000001336,0.07558865241056736,0.00014906202763288572,9.41160641789626e-06
0,22.815,1.97167,2.711e-05,8.052306394400188e-05,-0.0001946195576933915,0.0003022526216373934,0.005000000000002558,0.060450524327447755,0.00014907143926669308,9.411661196529218e-06
0,22.812,1.99333,2.7032e-05,8.050615721884227e-05,-0.00019466042845507972,0.00030219858567392195,0.0020000000000024443,0.1510992928367763,0.00014904320452960654,9.411496859938499e-06
0,22.806,2.015,2.7383e-05,8.047234411685898e-05,-0.00019474216982451158,0.0003025975139413705,-0.003999999999997783,-0.07564937848538456,0.00014898673653448123,9.411168180530488e-06
0,22.809,2.03667,2.7213e-05,8.04892506097955e-05,-0.00019470129916545308,0.00030240354977524857,-0.0009999999999976694,-0.30240354977595335,0.00014901497028553534,9.41133252127226e-06
0,22.805,2.05833,2.6937e-05,8.046670864501719e-05,-0.00019475579336612932,0.0003021595020111465,-0.004999999999999005,-0.06043190040224132,0.00014897732539369095,9.411113399821997e-06
0,22.81,2.08,2.6715e-05,8.049488613324357e-05,-0.00019468767560103066,0.00030189756173427425,0.0,inf,0.00014902438164544722,9.411387301058288e-06
0,22.807,2.10167,2.6761e-05,8.047797960160277e-05,-0.00019472854627719527,0.000301967525878798,-0.0030000000000001137,-0.10065584195959552,0.00014899614773005235,9.411222961008361e-06
0,22.806,2.12333,2.699e-05,8.047234411685898e-05,-0.00019474216982451158,0.00030220451394137056,-0.003999999999997783,-0.07555112848538452,0.00014898673653448123,9.411168180530488e-06
0,22.804,2.145,2.6694e-05,8.046107318607481e-05,-0.0001947694169020433,0.0003019244900881181,-0.006000000000000227,-0.05032074834801778,0.00014896791430768323,9.41105861888289e-06
0,22.801,2.16667,2.701e-05,8.044416688666057e-05,-0.00019481028747557645,0.000302264454362237,-0.009000000000000341,-0.03358493937358062,0.0001489396813783416,9.410894274681865e-06
0,22.8,2.18833,2.6464e-05,8.043853147932534e-05,-0.00019482391098868228,0.00030172644246800764,-0.00999999999999801,-0.030172644246806768,0.00014893027051145896,9.410839492820287e-06
0,22.805,2.21,2.6836e-05,8.046670864501719e-05,-0.00019475579336612932,0.00030205850201114653,-0.004999999999999005,-0.06041170040224132,0.00014897732539369095,9.411113399821997e-06
0,22.803,2.23167,2.6755e-05,8.045543774003617e-05,-0.00019478304043225522,0.0003019934781722914,-0.006999999999997897,-0.04314192545319745,0.00014895850327645462,9.411003837713167e-06
0,22.797,2.25333,2.6689e-05,8.04216253347291e-05,-0.00019486478149379448,0.00030197540682852357,-0.012999999999998124,-0.02322887744835132,0.00014890203823949948,9.410675145851834e-06
0,22.795,2.275,2.6529e-05,8.041035463617324e-05,-0.00019489202846869474,0.000301831383104868,-0.014999999999997016,-0.020122092206995203,0.0001488832169987738,9.410565580053094e-06
0,22.793,2.29667,2.6694e-05,8.039908398922452e-05,-0.00019491927542078687,0.0003020123594100114,-0.01699999999999946,-0.017765432906471822,0.00014886439597718015,9.410456013331872e-06
0,22.796,2.31833,2.6502e-05,8.041598997900017e-05,-0.00019487840498409563,0.00030179639496309577,-0.013999999999999346,-0.021556885354507848,0.00014889262759174536,9.410620363067775e-06
0,22.789,2.34,2.6767e-05,8.037654285014597e-05,-0.00019497376925655015,0.00030211731210669614,-0.020999999999997243,-0.014386538671749324,0.00014882675459139752,9.410236877121946e-06
0,22.787,2.36167,2.6416e-05,8.036527235801699e-05,-0.00019500101614022304,0.00030178228849824006,-0.022999999999999687,-0.01312096906514105,0.00014880793422721375,9.410127307633243e-06
0,22.788,2.38333,2.6434e-05,8.037090759763048e-05,-0.00019498739270123674,0.0003017923002988672,-0.021999999999998465,-0.013717831831767648,0.00014881734438191262,9.410182092492907e-06
0,22.786,2.405,2.6487e-05,8.035963713130551e-05,-0.00019501463957350383,0.00030186127670480935,-0.023999999999997357,-0.012577553196035108,0.00014879852412729745,9.410072522542951e-06
0,22.779,2.42667,2.6594e-05,8.032019090558219e-05,-0.0001951100034468349,0.0003020241943524171,-0.030999999999998806,-0.00974271594685254,0.00014873265496189066,9.409689020453363e-06
0,22.784,2.44833,2.6428e-05,8.034836671658944e-05,-0.0001950418864229645,0.00030181825313955394,-0.0259999999999998,-0.011608394351521395,0.00014877970409182296,9.40996295167049e-06
0,22.785,2.47,2.6536e-05,8.035400191749777e-05,-0.00019502826300108606,0.00030191826491858385,-0.02499999999999858,-0.01207673059674404,0.0001487891140821672,9.410017737222034e-06
