Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,SplFit,Poly5,TightSpl
387.353,89.67833,0.0053503,0.002803495,0.005856465,0.00229733,364.619,6.3e-06,0.0022445027803845866,7.57e-06,0.0022399612819793465,0.0022849156702053606,0.0022960728534331867
387.43301,89.7,0.0053522,0.002804203,0.0058579059999999995,0.002298497,364.69901,6.3e-06,0.0022450914208916022,7.57e-06,0.00224053864061644,0.002285498364374109,0.0022966805072278176
387.50800000000004,89.72166999999996,0.0053532,0.0028048659999999996,0.005859257,0.00229881,364.774,6.3e-06,0.0022456431603949706,7.57e-06,0.0022410798104010345,0.0022860444960596553,0.0022972501129818546
387.586,89.74333,0.0053545,0.002805556,0.005860661,0.002299395,364.852,6.3e-06,0.0022462170784029413,7.57e-06,0.0022416427388574672,0.002286612545685303,0.002297842670513
387.66199,89.765,0.0053558,0.0028062290000000004,0.00586203,0.002299999,364.92798999999997,6.3e-06,0.002246776238756623,7.57e-06,0.0022421911971926838,0.002287165954106862,0.0022984200538151193
387.73401,89.78667,0.005357100000000001,0.002806866,0.005863327,0.002300639,365.00001000000003,6.3e-06,0.0022473062154318275,7.57e-06,0.002242711034921122,0.002287690447686387,0.002298967367297578
387.80899,89.80833,0.0053582000000000005,0.0028075290000000004,0.0058646769999999996,0.002301052,365.07499,6.3e-06,0.0022478580039007596,7.57e-06,0.0022432522718330507,0.002288236494975065,0.002299537281221357
387.88599,89.83,0.0053593,0.00280821,0.005866064,0.0023014470000000003,365.15199,6.3e-06,0.002248424689591265,7.57e-06,0.0022438081260570683,0.002288797250075541,0.0023001226699917252
387.965,89.85167,0.0053607,0.002808909,0.005867486,0.0023021229999999997,365.231,6.3e-06,0.002249006201427026,7.57e-06,0.0022443785282749615,0.00228937263993149,0.0023007234764487803
388.04001,89.87333000000002,0.0053618,0.0028095729999999997,0.005868836999999999,0.002302536,365.30601,6.3e-06,0.002249558304688694,7.57e-06,0.0022449200886685565,0.0022899188968766642,0.0023012940030109367
388.11199999999997,89.895,0.0053627,0.00281021,0.005870134,0.002302777,365.37800000000004,6.3e-06,0.00225008820825465,7.58e-06,0.002245439877786936,0.002290443158125356,0.0023018416925297096
388.194,89.91667,0.0053639,0.0028109359999999996,0.00587161,0.0023032260000000002,365.46,6.3e-06,0.0022506918276058675,7.58e-06,0.002246031981025447,0.0022910403131807737,0.0023024657048724287
388.26300000000003,89.93833000000002,0.0053645,0.002811547,0.005872853000000001,0.0023031939999999997,365.529,6.3e-06,0.002251199779450175,7.58e-06,0.002246530246380375,0.0022915427946824597,0.0023029909347417566
388.341,89.96,0.0053667,0.002812237,0.005874258,0.002304679,365.60699999999997,6.3e-06,0.0022517740169587714,7.58e-06,0.0022470935382389173,0.0022921108143610057,0.0023035848423858156
388.414,89.98167,0.005368100000000001,0.002812883,0.005875572,0.0023054110000000003,365.68,6.3e-06,0.002252311474240187,7.58e-06,0.0022476207556473005,0.0022926424197503323,0.0023041408498726064
388.49301,90.00333,0.0053697,0.0028135820000000002,0.005876995,0.002306287,365.75901,6.31e-06,0.0022528932122553233,7.58e-06,0.0022481914152610665,0.002293217788542785,0.002304742827877131
388.577,90.025,0.0053707,0.002814326,0.005878508,0.002306518,365.843,6.3e-06,0.002253511654297701,7.58e-06,0.00224879808577448,0.002293829419400903,0.002305382981430434
388.64999,90.04666999999998,0.0053719,0.0028149720000000002,0.005879822,0.002307049,365.91598999999997,6.3e-06,0.0022540491312689525,7.58e-06,0.002249325337219976,0.0022943609433437213,0.0023059394990436297
388.72198,90.06833,0.0053731000000000004,0.002815609,0.005881119000000001,0.00230759,365.98798,6.31e-06,0.002254579272792225,7.58e-06,0.0022498453972424797,0.0022948851825377193,0.002306488585359992
388.79599,90.09,0.0053744,0.002816264,0.005882452,0.002308212,366.06199,6.31e-06,0.0022551243190472277,7.58e-06,0.0022503800831882507,0.0022954241289089954,0.0023070532865096705
388.87399,90.11166999999999,0.0053756,0.002816955,0.005883856999999999,0.002308698,366.13999,6.31e-06,0.002255698781726638,7.58e-06,0.002250943631491073,0.002295992127816752,0.002307648668221134
388.95300000000003,90.13333,0.0053768999999999996,0.002817654,0.00588528,0.002309275,366.219,6.31e-06,0.002256280716529676,7.58e-06,0.0022515145152761625,0.0022965674785100183,0.002308252016203889
389.02398999999997,90.155,0.005378,0.002818283,0.005886558,0.002309725,366.28999,6.31e-06,0.0022568036101867314,7.58e-06,0.002252027483687867,0.002297084424944873,0.0023087943490037624
389.10199,90.17667,0.0053791,0.002818974,0.005887963,0.002310111,366.36798999999996,6.31e-06,0.002257378169093015,7.58e-06,0.0022525911416663796,0.002297652415063359,0.0023093904929547084
389.17801000000003,90.19833,0.0053804,0.002819647,0.005889332,0.002310715,366.44401,6.31e-06,0.0022579381747067076,7.58e-06,0.002253140527504672,0.0022982059840906325,0.0023099717722956043
389.25101,90.22,0.005382199999999999,0.0028202929999999998,0.005890647,0.002311846,366.51701,6.31e-06,0.002258475962733682,7.58e-06,0.0022536681217678175,0.002298737559149726,0.0023105302142501427
389.33099,90.24167,0.005384000000000001,0.0028210009999999996,0.005892087,0.002312914,366.59699,6.31e-06,0.0022590652052120325,7.58e-06,0.0022542462004367415,0.0022993199585260617,0.0023111423329548555
389.405,90.26333000000001,0.0053852,0.002821657,0.00589342,0.0023134370000000002,366.671,6.31e-06,0.0022596104952773885,7.58e-06,0.0022547811643321616,0.0022998588826958597,0.002311709013796652
389.47699,90.285,0.005386,0.0028222940000000004,0.005894717,0.0023135779999999997,366.74298999999996,6.31e-06,0.0022601409308107643,7.58e-06,0.002255301559533186,0.0023003830951174847,0.0023122604534329557
389.561,90.30667,0.005387100000000001,0.002823038,0.00589623,0.002313909,366.827,6.31e-06,0.0022607599673174425,7.58e-06,0.0022559088842887113,0.0023009948308591204,0.002312904237130541
389.63,90.32833000000001,0.0053883,0.00282365,0.005897473,0.002314477,366.89599999999996,6.31e-06,0.0022612684295809445,7.58e-06,0.002256407731355743,0.0023014972656991424,0.002313433207523627
389.702,90.35,0.0053895,0.002824287,0.005898769,0.002315018,366.968,6.31e-06,0.002261799026316182,7.58e-06,0.0022569282987171656,0.0023020215430739495,0.002313985372142327
389.77802,90.37167,0.0053908,0.002824961,0.005900139,0.0023156220000000003,367.04402000000016,6.31e-06,0.002262359278418877,7.58e-06,0.0022574779657715902,0.0023025750898834824,0.0023145685747519547
389.85501,90.39333,0.0053919,0.002825643,0.005901525,0.002316017,367.12101,6.31e-06,0.0022629267110282642,7.58e-06,0.002258034682774731,0.0023031356969999838,0.002315159428920611
389.92999,90.415,0.005392899999999999,0.002826307,0.005902876,0.002316331,367.19599,6.31e-06,0.0022634793602668893,7.59e-06,0.002258576900524688,0.002303681665445546,0.0023157350522160025
390.01198999999997,90.43666999999999,0.005394100000000001,0.002827033,0.005904353,0.002316781,367.27799,6.31e-06,0.0022640837860083115,7.59e-06,0.002259169923062714,0.002304278747080546,0.002316364778449373
390.07901,90.45833,0.0053947,0.002827627,0.00590556,0.002316767,367.34501,6.31e-06,0.002264577820431944,7.59e-06,0.0022596546412848055,0.0023047667497045586,0.002316879620316642
390.15701,90.48,0.0053958999999999995,0.002828318,0.005906965,0.002317254,367.42301000000003,6.31e-06,0.0022651528238636157,7.59e-06,0.0022602188065695816,0.002305334699923345,0.0023174789778153894
390.23098999999996,90.50166999999999,0.0053971,0.002828974,0.005908297,0.002317777,367.49699,6.31e-06,0.0022656982228261395,7.59e-06,0.0022607539302884347,0.002305873376183257,0.002318047604582968
390.30399,90.52333,0.005398399999999999,0.0028296209999999996,0.005909612,0.002318409,367.56999,6.31e-06,0.002266236425916285,7.59e-06,0.0022612819983776596,0.0023064049141440198,0.002318608842989954
390.38,90.545,0.0053996,0.002830294,0.005910981,0.0023189129999999997,367.64599999999996,6.31e-06,0.0022667968512025795,7.59e-06,0.0022618318751301443,0.0023069583662587664,0.0023191933668472507
390.45499,90.56667,0.0054004,0.002830959,0.005912331999999999,0.002319027,367.72099,6.31e-06,0.0022673497865022835,7.59e-06,0.0022623744078154925,0.002307504388762678,0.002319770182539744
390.53201,90.58833,0.0054014,0.0028316409999999998,0.0059137190000000004,0.002319322,367.79801000000003,6.31e-06,0.002267917721463981,7.59e-06,0.002262931663079604,0.002308065189484321,0.002320362744483696
390.60999,90.61,0.0054025,0.002832332,0.005915123,0.002319709,367.87599,6.31e-06,0.00226849276790049,7.59e-06,0.002263495901373111,0.002308632977347111,0.002320962819249297
390.67999,90.63167,0.0054038,0.002832953,0.005916384,0.0023203679999999997,367.94599,6.31e-06,0.0022690089954781013,7.59e-06,0.0022640024308532873,0.00230914265881374,0.002321501587259992
390.759,90.65333000000001,0.0054049,0.0028336529999999998,0.005917807,0.0023207460000000003,368.025,6.31e-06,0.0022695917006281693,7.59e-06,0.0022645741941796907,0.0023097179408093377,0.0023221098088412285
390.832,90.675,0.0054063,0.0028343000000000005,0.005919122,0.002321478,368.098,6.31e-06,0.002270130111422087,7.59e-06,0.002265102499753996,0.0023102494606280157,0.0023226718575827727
390.91,90.69667,0.005407199999999999,0.002834991,0.005920526999999999,0.0023216639999999998,368.176,6.31e-06,0.002270705431376513,7.59e-06,0.0022656670269188828,0.00231081738316949,0.0023232724920491644
390.98499,90.71833000000001,0.0054082,0.0028356559999999998,0.005921878,0.0023219779999999997,368.25099,6.31e-06,0.002271258580762382,7.59e-06,0.0022662098044606213,0.0023113633870593653,0.0023238500267134797
391.05899,90.74,0.0054099,0.002836312,0.005923210999999999,0.002323001,368.32499,6.31e-06,0.0022718044572734176,7.59e-06,0.0022667454503391034,0.0023119021801809975,0.002324420004265781
391.134,90.76167,0.0054107,0.002836977,0.0059245619999999995,0.002323115,368.4,6.31e-06,0.0022723578143350803,7.59e-06,0.0022672884414822263,0.0023124483245161812,0.0023249978214255956
391.215,90.78333,0.005412,0.002837695,0.005926021,0.002323674,368.481,6.31e-06,0.0022729553942832364,7.59e-06,0.002267874832651963,0.0023130380788495873,0.0023256218393958297
391.29098999999997,90.805,0.0054132,0.0028383690000000003,0.00592739,0.002324179,368.55699,6.31e-06,0.002273516044890625,7.59e-06,0.0022684249911780517,0.0023135913530414375,0.0023262073070889587
391.36499,90.82667,0.0054161,0.002839025,0.005928723,0.002326402,368.63099,6.31e-06,0.002274062043218887,7.59e-06,0.002268960776519149,0.002314130135732827,0.0023267774776149757
391.439,90.84833,0.0054177,0.0028396809999999997,0.0059300559999999995,0.002327325,368.705,6.31e-06,0.0022746081447812747,7.59e-06,0.0022694966679929363,0.0023146689887263874,0.002327347751650323
391.517,90.87,0.005418699999999999,0.0028403729999999998,0.005931461,0.002327612,368.783,6.31e-06,0.0022751837194418863,7.59e-06,0.0022700614867581966,0.002315236889459426,0.0023279487900532587
391.58701,90.89166999999999,0.00542,0.0028409940000000003,0.005932722,0.002328272,368.85301,6.31e-06,0.002275700362443708,7.59e-06,0.002270568479709816,0.002315746614412786,0.002328488270545382
391.66199,90.91333,0.0054213,0.0028416590000000003,0.0059340719999999994,0.002328886,368.92798999999997,6.31e-06,0.0022762537110700572,7.59e-06,0.002271111497489013,0.0023162925222006926,0.002329066051320834
391.74199999999996,90.935,0.0054226000000000005,0.002842368,0.005935514,0.002329454,369.00800000000004,6.31e-06,0.002276844214157122,7.59e-06,0.0022716909815512524,0.0023168750491626305,0.0023296825862397243
391.81601,90.95666999999999,0.0054235,0.0028430240000000004,0.0059368469999999994,0.002329678,369.08201,6.31e-06,0.0022773904656646824,7.6e-06,0.002272227044831812,0.0023174138894893007,0.002330252872830321
391.88800000000003,90.97833,0.0054242,0.0028436629999999997,0.005938144,0.002329719,369.154,6.31e-06,0.0022779218362220795,7.6e-06,0.00227274850936524,0.0023179380205522035,0.0023308075736519504
391.96799,91.0,0.0054256,0.002844372,0.005939584,0.002330388,369.23399,6.31e-06,0.002278512288793427,7.6e-06,0.0022733279598714444,0.0023185203937596205,0.0023314238837493177
392.04199,91.02167,0.0054268,0.0028450290000000002,0.0059409169999999996,0.002330911,369.30799,6.31e-06,0.002279058556290351,7.6e-06,0.0022738640536717225,0.00231905915377003,0.0023319940028604133
392.116,91.04333000000001,0.0054278,0.002845685,0.005942251,0.002331235,369.38199999999995,6.31e-06,0.0022796049270063555,7.6e-06,0.0022744002536327535,0.0023195979841396726,0.0023325641534386226
392.189,91.065,0.0054287,0.002846333,0.005943566,0.0023314670000000003,369.455,6.31e-06,0.0022801438703045802,7.6e-06,0.002274929169207148,0.0023201294588066296,0.0023331264709534985
392.26099,91.08667,0.0054321000000000005,0.002846971,0.0059448619999999995,0.002334209,369.52699,6.32e-06,0.0022806753849927146,7.6e-06,0.0022754507990319786,0.002320653577875714,0.0023336809501608635
392.34201,91.10833000000001,0.0054332,0.00284769,0.0059463219999999995,0.002334568,369.60801000000004,6.32e-06,0.0022812736029929857,7.6e-06,0.002276037897169073,0.00232124343659667,0.002334304901650339
392.41699,91.13,0.0054347,0.002848355,0.0059476730000000005,0.002335383,369.68299,6.32e-06,0.0022818272555122877,7.6e-06,0.0022765812634321955,0.002321789319065295,0.0023348822553477264
392.49301,91.15167,0.005436,0.00284903,0.005949042,0.0023359879999999998,369.75901,6.32e-06,0.002282388618172202,7.6e-06,0.0022771322017069474,0.0023223427705955746,0.0023354675275411305
392.57001,91.17333,0.005437399999999999,0.002849713,0.005950429,0.002336684,369.83601,6.32e-06,0.0022829572491369645,7.6e-06,0.0022776902785720675,0.002322903354273116,0.0023360602440016002
392.64499,91.195,0.005438,0.0028503779999999998,0.00595178,0.002336599,369.91098999999997,6.32e-06,0.0022835109933117825,7.6e-06,0.0022782337500418534,0.0023234492292347445,0.0023366373054937357
392.71799,91.21667,0.0054391000000000005,0.0028510259999999996,0.005953095,0.0023370310000000003,369.98399,6.32e-06,0.0022840501436881292,7.6e-06,0.002278762903274618,0.0023239806868952592,0.002337199020350581
392.79199,91.23833,0.0054402999999999995,0.002851683,0.005954428,0.002337555,370.05799,6.32e-06,0.0022845967088298753,7.6e-06,0.0022792993386493397,0.002324519422429877,0.0023377683132093535
392.86499,91.26,0.0054417,0.0028523309999999996,0.005955743,0.002338288,370.13099,6.32e-06,0.002285135916700744,7.6e-06,0.0022798285579112014,0.002325050875425402,0.002338329790132643
392.94101,91.28166999999999,0.0054428,0.002853005,0.005957112,0.0023386929999999998,370.20701,6.32e-06,0.002285697461866614,7.6e-06,0.0022803797057519143,0.0023256043121068445,0.0023389143574734208
393.022,91.30333,0.0054441,0.002853724,0.005958571,0.002339253,370.288,6.32e-06,0.0022862957535187585,7.6e-06,0.0022809669253962155,0.0023261939283690247,0.0023395369782270386
393.09601000000004,91.325,0.0054452,0.0028543809999999996,0.005959904,0.002339677,370.36201,6.32e-06,0.0022868425130248304,7.6e-06,0.002281503571695692,0.0023267327269825603,0.002340105782687698
393.17001,91.34666999999999,0.0054463,0.002855038,0.005961238000000001,0.0023401,370.43601,6.32e-06,0.002287389227970056,7.6e-06,0.00228204017917508,0.002327271450446436,0.0023406743525877117
393.245,91.36833,0.0054472999999999995,0.002855703,0.0059625880000000004,0.002340415,370.51099999999997,6.32e-06,0.0022879432869734656,7.6e-06,0.002282583999957493,0.0023278173787677275,0.0023412503600902797
393.32300000000004,91.39,0.0054483000000000005,0.0028563959999999998,0.005963994,0.002340702,370.589,6.32e-06,0.002288519617104379,7.6e-06,0.0022831496856935587,0.0023283852173902803,0.002341849298566827
393.39499,91.41167,0.0054494999999999995,0.002857035,0.005965291,0.002341244,370.66098999999997,6.32e-06,0.002289051569143975,7.6e-06,0.0022836718178271976,0.002328909301024252,0.0023424019089936837
393.47101000000004,91.43333,0.0054511,0.00285771,0.00596666,0.00234215,370.73701,6.32e-06,0.002289613329949905,7.6e-06,0.0022842232135195455,0.002329462720474758,0.0023429852597164793
393.54901,91.455,0.0054521,0.002858402,0.005968065,0.002342437,370.81501000000003,6.32e-06,0.002290189754376718,7.6e-06,0.0022847890076859753,0.0023300305516277134,0.002343583587444858
393.61899,91.47667,0.0054537,0.0028590240000000004,0.005969326,0.002343398,370.88499,6.32e-06,0.002290706938233795,7.6e-06,0.002285296658450741,0.0023305399959098515,0.0023441202004028834
393.69601,91.49833000000001,0.005456,0.002859707,0.005970713000000001,0.002344994,370.96201,6.32e-06,0.0022912761811385634,7.61e-06,0.002285855413784086,0.0023311006879976146,0.002344710575921506
393.76901000000004,91.52,0.0054575000000000005,0.0028603559999999997,0.005972028000000001,0.002345827,371.03501,6.32e-06,0.0022918157421124505,7.61e-06,0.00228638503898401,0.0023316321128989256,0.002345269915870374
393.84799,91.54167,0.0054585,0.002861057,0.005973450999999999,0.002346105,371.11399,6.32e-06,0.002292399534810865,7.61e-06,0.0022869580868261894,0.0023322070684595993,0.002345874824187452
393.92099,91.56333000000001,0.0054597000000000005,0.002861705,0.005974765999999999,0.0023466389999999998,371.18699,6.32e-06,0.002292939155066648,7.61e-06,0.0022874877802491755,0.002332738488739824,0.002346433691075688
393.99701,91.585,0.005461100000000001,0.00286238,0.005976136,0.002347344,371.26301,6.32e-06,0.002293501129595715,7.61e-06,0.0022880394218450185,0.00233329189145633,0.0023470154242032095
394.07401,91.60667,0.0054619,0.0028630640000000002,0.005977523,0.002347441,371.34001,6.32e-06,0.002294070380195824,7.61e-06,0.002288598211065434,0.002333852425843692,0.0023476043838424033
394.14801,91.62833,0.0054632,0.0028637209999999996,0.005978855999999999,0.002348065,371.41401,6.32e-06,0.00229461748203417,7.61e-06,0.0022891352636276725,0.0023343911189280357,0.0023481701300682714
394.22501,91.65,0.005464899999999999,0.002864405,0.005980244,0.002349061,371.49101,6.32e-06,0.002295186794713237,7.61e-06,0.002289694124332456,0.0023349516485348908,0.0023487585256130833
394.29599,91.67166999999999,0.0054659,0.002865035,0.0059815219999999995,0.002349413,371.56199,6.32e-06,0.0022957116255244176,7.61e-06,0.002290209324577907,0.0023354683527691327,0.0023493006531017705
394.37399,91.69333,0.005466899999999999,0.0028657279999999997,0.005982928,0.002349701,371.63999,6.32e-06,0.0022962883936866823,7.61e-06,0.0022907755144118067,0.0023360361572505135,0.0023498960945630386
394.45099,91.715,0.005468,0.002866412,0.005984315,0.002350097,371.71699,6.32e-06,0.002296857799225673,7.61e-06,0.0022913344820849205,0.0023365966797617706,0.002350483582192035
394.52398999999997,91.73666999999999,0.0054692000000000005,0.0028670609999999997,0.00598563,0.002350631,371.78999,6.32e-06,0.002297397654463026,7.61e-06,0.0022918644461305416,0.0023371280820026824,0.0023510402493392446
394.603,91.75833,0.0054703,0.0028677629999999997,0.005987053000000001,0.002351009,371.869,6.32e-06,0.002297981987345296,7.61e-06,0.0022924380783740103,0.002337703231510656,0.0023516424064481045
394.67401,91.78,0.0054713999999999995,0.002868393,0.005988333,0.002351461,371.94001000000003,6.32e-06,0.002298507183170321,7.61e-06,0.0022929536613667386,0.0023382201432589657,0.00235218328428793
394.74899,91.80167,0.0054723,0.002869059,0.005989684,0.002351676,372.01499,6.32e-06,0.002299061770623531,7.61e-06,0.0022934981030152176,0.002338765952117497,0.0023527540757814097
394.82800000000003,91.82333,0.005474199999999999,0.0028697609999999998,0.005991107,0.002352854,372.094,6.32e-06,0.0022996461982853988,7.61e-06,0.0022940718445187223,0.0023393410944972342,0.0023533551752888304
394.90201,91.845,0.005476300000000001,0.0028704190000000004,0.00599244,0.002354279,372.16801,6.33e-06,0.0023001936717144513,7.61e-06,0.0022946093126637764,0.002339879837812733,0.002353917881927848
394.97101000000004,91.86667,0.0054776,0.002871032,0.005993684,0.002354949,372.23701,6.33e-06,0.0023007041110106713,7.61e-06,0.0022951104279990715,0.002340382109719889,0.0023544421819271487
395.04999,91.88833000000001,0.0054785,0.0028717340000000004,0.0059951069999999995,0.0023551270000000003,372.31599,6.33e-06,0.002301288410195297,7.61e-06,0.0022956840594039658,0.0023409570267597206,0.002355041933938749
395.125,91.91,0.0054795,0.0028724,0.0059964580000000005,0.002355443,372.39099999999996,6.33e-06,0.0023018433698236748,7.61e-06,0.0022962288922037184,0.002341503042806462,0.0023556111534795633
395.19901,91.93167,0.0054808999999999995,0.002873058,0.005997791,0.002356167,372.46501,6.33e-06,0.002302390960343749,7.61e-06,0.0022967664954178686,0.002342041777444042,0.0023561724083053324
395.27398999999997,91.95333000000001,0.0054823,0.002873725,0.005999142,0.0023568820000000002,372.53999,6.33e-06,0.0023029457575099036,7.61e-06,0.002297311178959812,0.002342587570733338,0.002356740630037762
395.349,91.975,0.005483600000000001,0.0028743909999999996,0.006000494,0.002357497,372.615,6.33e-06,0.002303500806600217,7.61e-06,0.0022978561149948184,0.002343133580204445,0.0023573086791031962
395.42099,91.99667,0.0054846,0.0028750309999999997,0.006001790999999999,0.00235784,372.68699,6.33e-06,0.0023040335368556247,7.61e-06,0.0022983791437048277,0.0023436576045691012,0.0023578534739116326
395.495,92.01833,0.0054853,0.0028756890000000003,0.006003124,0.002357865,372.76099999999997,6.33e-06,0.0023045812439805085,7.61e-06,0.002298916881504886,0.0023441963306785963,0.002358413155681487
395.57401,92.04,0.005486199999999999,0.002876391,0.006004548,0.0023580429999999998,372.84001,6.32e-06,0.0023051659855052647,7.62e-06,0.00229949098516584,0.0023447714499503156,0.002359010192668724
395.64499,92.06166999999999,0.0054877,0.002877022,0.006005826999999999,0.002358895,372.91098999999997,6.33e-06,0.002305691326483094,7.62e-06,0.0023000067738177983,0.002345288116248628,0.0023595461418991523
395.71898999999996,92.08333,0.0054887,0.00287768,0.00600716,0.00235922,372.98499,6.33e-06,0.00230623904777577,7.62e-06,0.002300544540780774,0.0023458267631948516,0.002360104474051863
395.79401,92.105,0.00549,0.0028783470000000003,0.006008510999999999,0.002359835,373.06001000000003,6.33e-06,0.002306794348463059,7.62e-06,0.002301089754540746,0.002346372832600938,0.0023606700562927452
395.875,92.12666999999999,0.0054913,0.002879067,0.006009970999999999,0.002360396,373.14099999999996,6.33e-06,0.0023073938728876524,7.62e-06,0.00230167839454853,0.002346962355141811,0.0023612801335698053
395.94299,92.14833,0.0054927,0.002879671,0.006011196,0.002361175,373.20899,6.33e-06,0.002307897192382289,7.62e-06,0.0023021725809088127,0.002347457249353382,0.0023617918662763226
396.02499,92.17,0.0054938,0.0028804000000000004,0.0060126730000000005,0.002361527,373.29098999999997,6.33e-06,0.002308504258429102,7.62e-06,0.0023027686369365033,0.002348054119004778,0.0023624085287047205
396.095,92.19167,0.005495300000000001,0.002881023,0.006013935,0.002362388,373.361,6.33e-06,0.0023090225878473632,7.62e-06,0.0023032775706201512,0.0023485637126667218,0.002362934567454418
396.16699,92.21333,0.0054961,0.002881663,0.006015232,0.002362531,373.43299,6.33e-06,0.0023095556036419823,7.62e-06,0.002303800929187985,0.002349087716576492,0.002363475038412192
396.23999,92.235,0.0054993,0.002882312,0.006016547,0.002365065,373.50599,6.33e-06,0.0023100961256106397,7.62e-06,0.002304331662830093,0.0023496190701432535,0.002364022623866698
396.31799,92.25667,0.0055003,0.002883005,0.006017951999999999,0.0023653529999999997,373.58399,6.33e-06,0.0023106737009045038,7.62e-06,0.0023048987842517947,0.002350186815601182,0.0023646071857065837
396.392,92.27833000000001,0.0055015,0.002883664,0.0060192859999999996,0.002365878,373.658,6.33e-06,0.0023112217608662884,7.62e-06,0.0023054369297700206,0.002350725516612749,0.002365161331020065
396.466,92.3,0.0055027,0.002884322,0.0060206190000000005,0.002366403,373.73199999999997,6.33e-06,0.0023117697758462067,7.62e-06,0.002305975036199276,0.0023512641428172056,0.002365714893095631
396.54199,92.32167,0.005503899999999999,0.0028849979999999997,0.006021988000000001,0.002366909,373.80799,6.33e-06,0.002312332558231385,7.62e-06,0.0023065276483165585,0.0023518172516059956,0.0023662828042183186
396.61801,92.34333000000001,0.005505100000000001,0.0028856740000000004,0.006023358,0.0023674160000000002,373.88401,6.33e-06,0.002312895593455995,7.62e-06,0.0023070805140706194,0.002352370576642024,0.0023668503863543784
396.694,92.365,0.0055062,0.00288635,0.006024727,0.0023678220000000003,373.96,6.33e-06,0.0023134584371295955,7.62e-06,0.002307633197101712,0.002352923681213201,0.0023674171830031236
396.76599,92.38667,0.0055076,0.00288699,0.0060260240000000005,0.002368565,374.03199,6.33e-06,0.002313991681807066,7.62e-06,0.0023081568204220415,0.002353447669253463,0.002367953618755676
396.845,92.40833,0.0055085,0.0028876929999999998,0.006027448,0.002368745,374.111,6.33e-06,0.002314576956697919,7.62e-06,0.002308731540724781,0.0023540227510681824,0.002368541766901249
396.92099,92.43,0.0055099,0.0028883690000000004,0.006028817,0.002369451,374.18699,6.33e-06,0.0023151398918470375,7.62e-06,0.0023092843296364093,0.0023545758494051823,0.0023691068358534114
396.99399,92.45167,0.005510800000000001,0.0028890179999999997,0.006030133000000001,0.002369685,374.25999,6.33e-06,0.00231568070585659,7.62e-06,0.002309815401184818,0.0023551071828762323,0.002369649113287795
397.07001,92.47333,0.0055121,0.0028896940000000004,0.006031501999999999,0.002370292,374.33601,6.33e-06,0.0023162439232894305,7.62e-06,0.0023103684778549988,0.0023556604955180956,0.002370213251937083
397.14499,92.495,0.0055148,0.0028903609999999997,0.006032853,0.002372308,374.41098999999997,6.34e-06,0.0023167994655628804,7.62e-06,0.0023109140228417526,0.002356206236492706,0.002370769111806704
397.22198,92.51666999999999,0.005515699999999999,0.002891046,0.006034241,0.002372506,374.48798,6.34e-06,0.0023173699313355643,7.62e-06,0.002311474228235914,0.0023567666051556905,0.0023713393049056295
397.29199,92.53833,0.0055171000000000005,0.0028916690000000004,0.006035502,0.002373267,374.55799,6.34e-06,0.0023178887052977123,7.62e-06,0.0023119836763568174,0.0023572761683512667,0.0023718573144807338
397.371,92.56,0.005518100000000001,0.0028923720000000003,0.006036926,0.0023735460000000002,374.63699999999994,6.34e-06,0.0023184742004211285,7.62e-06,0.002312558651719962,0.0023578512353902297,0.0023724413680670914
397.43799,92.58166999999999,0.0055192,0.0028929679999999997,0.006038133,0.002374035,374.70399,6.34e-06,0.002318970648520078,7.62e-06,0.002313046184569895,0.0023583388142518575,0.00237293612254703
397.517,92.60333,0.0055205,0.002893672,0.006039556999999999,0.002374615,374.783,6.34e-06,0.002319556204720876,7.63e-06,0.002313621230715034,0.0023589138772665387,0.0023735191369281786
397.591,92.625,0.0055217,0.00289433,0.00604089,0.00237514,374.85699999999997,6.34e-06,0.002320104660948759,7.63e-06,0.002314159848095577,0.0023594524737483935,0.0023740646894179897
397.66501,92.64667,0.005522699999999999,0.002894989,0.0060422240000000006,0.002375465,374.93101,6.34e-06,0.002320653220278652,7.63e-06,0.002314698571866242,0.00235999114112328,0.002374609849712414
397.74199999999996,92.66833000000001,0.0055238,0.0028956740000000004,0.006043611,0.0023758629999999998,375.00800000000004,6.34e-06,0.002321223898012961,7.63e-06,0.0023152590229190795,0.0023605514958506104,0.0023751764780601623
397.81601,92.69,0.005525,0.002896333,0.006044945,0.0023763879999999997,375.08201,6.34e-06,0.00232177251646983,7.63e-06,0.0023157978152507984,0.002361090159393904,0.0023757207215421476
397.88501,92.71167,0.0055261,0.002896947,0.006046188,0.002376859,375.15101,6.34e-06,0.002322284023089579,7.63e-06,0.0023163001650810364,0.002361592357206498,0.002376227733209756
397.96301,92.73333000000001,0.0055271,0.002897641,0.006047593,0.002377148,375.22901,6.34e-06,0.002322862278281939,7.63e-06,0.0023168680739698846,0.0023621600571374166,0.002376800434990505
398.034,92.755,0.0055283,0.002898273,0.006048873000000001,0.0023777,375.3,6.34e-06,0.002323388592603838,7.63e-06,0.0023173849763065755,0.002362676735070992,0.0023773212698019793
398.11199999999997,92.77667,0.0055293,0.002898967,0.006050278,0.002377989,375.37800000000004,6.33e-06,0.002323966909235697,7.63e-06,0.002317952956478285,0.0023632444310870177,0.002377893110504363
