Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
868.559,259.90158,0.01754,0.007459207,0.012787611,0.012211596000000002,846.5,1.44e-05,0.01221155963213722,1.76e-05,0.012227076449718124,0.012233069022443043,0.012206144389810436
869.059,260.09886,0.017552,0.007464298,0.012795745,0.012220553,847.0,1.44e-05,0.012220340791242916,1.76e-05,0.012235908281696588,0.012241793219062212,0.012214911022392482
869.559,260.29902000000004,0.017565,0.00746939,0.012803879,0.012230511,847.5,1.44e-05,0.012229123695891391,1.76e-05,0.012244741026151522,0.012250518087491516,0.012223682787722756
870.059,260.4999,0.017575999999999998,0.0074744819999999984,0.012812013,0.012238468999999998,848.0,1.44e-05,0.012237908348412579,1.76e-05,0.012253574677481283,0.012259243625846855,0.012232459694431623
870.559,260.70106,0.017587000000000002,0.007479574,0.012820147,0.012246427,848.5,1.44e-05,0.012246694751142357,1.76e-05,0.012262409230061548,0.012267969832244128,0.012241241751149448
871.059,260.9015,0.0176,0.007484666999999999,0.012828281,0.012256386,849.0,1.44e-05,0.01225548290642257,1.76e-05,0.012271244678245278,0.012276696704799236,0.012250028966506597
871.559,261.10027,0.01761,0.00748976,0.012836415,0.012263345,849.5,1.44e-05,0.012264272816601019,1.76e-05,0.012280081016362673,0.01228542424162808,0.012258821349133435
872.059,261.29733,0.017623,0.007494853,0.012844549,0.012273304,850.0,1.44e-05,0.012273064484031456,1.76e-05,0.012288918238721129,0.01229415244084656,0.01226761890766033
872.559,261.49231000000003,0.017633000000000003,0.007499945999999999,0.012852683,0.012280264,850.5,1.44e-05,0.012281857911073592,1.76e-05,0.012297756339605207,0.012302881300570572,0.012276421650717642
873.059,261.68652000000003,0.017646000000000002,0.00750504,0.012860816,0.012290224,851.0,1.44e-05,0.012290653100093089,1.76e-05,0.012306595313276575,0.012311610818916015,0.012285229586935733
873.559,261.88002,0.017657,0.007510134,0.01286895,0.012298183999999998,851.5,1.44e-05,0.012299450053461575,1.76e-05,0.01231543515397399,0.012320340993998792,0.012294042724944972
874.059,262.07302000000004,0.017667,0.007515229,0.012877084,0.012305145,852.0,1.44e-05,0.01230824877355663,1.76e-05,0.012324275855913242,0.0123290718239348,0.012302861073375727
874.559,262.26619,0.017681,0.007520324,0.012885218,0.012316106,852.5,1.44e-05,0.012317049262761785,1.76e-05,0.012333117413287121,0.012337803306839942,0.012311684640858366
875.059,262.45997,0.017692,0.007525419,0.012893352,0.012324068,853.0,1.44e-05,0.01232585152346653,1.76e-05,0.012341959820265366,0.012346535440830116,0.012320513436023242
875.559,262.65459,0.017705000000000002,0.007530515,0.012901485,0.012334029,853.5,1.4499999999999993e-05,0.012334655558066317,1.76e-05,0.012350803070994638,0.012355268224021214,0.012329347467500732
876.059,262.8507,0.017716,0.0075356109999999985,0.012909619,0.012341992,854.0,1.4499999999999993e-05,0.01234346136896255,1.76e-05,0.012359647159598471,0.012364001654529146,0.012338186743921191
876.559,263.0472,0.017726,0.007540707,0.012917753,0.012348954,854.5,1.4499999999999993e-05,0.012352268958562587,1.76e-05,0.012368492080177238,0.012372735730469805,0.012347031273914991
877.059,263.24432,0.017740000000000002,0.007545803,0.012925886,0.012359917,855.0,1.4499999999999993e-05,0.012361078329279747,1.76e-05,0.012377337826808107,0.012381470449959096,0.012355881066112493
877.559,263.44156,0.017751,0.0075509,0.01293402,0.01236788,855.5,1.4499999999999993e-05,0.012369889483533299,1.76e-05,0.012386184393544986,0.012390205811112916,0.012364736129144066
878.059,263.63855,0.017762,0.007555996999999998,0.012942154,0.012375844,856.0,1.4499999999999993e-05,0.012378702423748472,1.76e-05,0.012395031774418521,0.012398941812047162,0.01237359647164007
878.559,263.83589,0.017775,0.007561095,0.012950287,0.012385808,856.5,1.4499999999999993e-05,0.012387517152356456,1.76e-05,0.012403879963436013,0.012407678450877735,0.012382462102230877
879.059,264.03325,0.017785,0.0075661930000000014,0.012958421,0.012392772,857.0,1.4499999999999993e-05,0.012396333671794386,1.76e-05,0.0124127289545814,0.012416415725720536,0.012391333029546845
879.559,264.23118,0.017797999999999998,0.007571291,0.012966554,0.012402737,857.5,1.4499999999999993e-05,0.012405151984505366,1.76e-05,0.012421578741815218,0.01242515363469146,0.012400209262218341
880.059,264.42964,0.017809000000000002,0.00757639,0.012974688,0.012410702,858.0,1.4499999999999993e-05,0.012413972092938442,1.76e-05,0.012430429319074548,0.012433892175906413,0.012409090808875735
880.559,264.62794,0.017822,0.007581488000000002,0.012982821,0.012420667,858.5,1.4499999999999993e-05,0.01242279399954863,1.76e-05,0.012439280680272984,0.012442631347481288,0.012417977678149388
881.059,264.82653,0.017835,0.007586588000000002,0.012990955,0.012430633,859.0,1.4499999999999993e-05,0.01243161770679689,1.76e-05,0.012448132819300597,0.012451371147531991,0.012426869878669663
881.559,265.02497,0.017846,0.007591687,0.012999088,0.012438599,859.5,1.4499999999999993e-05,0.012440443217150154,1.77e-05,0.01245698573002388,0.012460111574174417,0.012435767419066926
882.059,265.22503,0.017856,0.007596787,0.013007221,0.012445566000000002,860.0,1.4499999999999993e-05,0.012449270533081293,1.77e-05,0.012465839406285727,0.012468852625524466,0.012444670307971547
882.559,265.42998,0.017871,0.007601887,0.013015355,0.012457532,860.5,1.4499999999999993e-05,0.012458099657069144,1.77e-05,0.01247469384190537,0.012477594299698039,0.012453578554013885
883.059,265.63645,0.01788,0.007606988,0.013023488,0.0124635,861.0,1.4499999999999993e-05,0.012466930591598497,1.77e-05,0.012483549030678354,0.012486336594811034,0.012462492165824304
883.559,265.84533,0.017891999999999998,0.007612088,0.013031621,0.012472467,861.5,1.4499999999999993e-05,0.0124757633391601,1.77e-05,0.0124924049663765,0.012495079508979351,0.012471411152033176
884.059,266.05093,0.017906000000000002,0.007617189,0.013039754,0.012483435,862.0,1.4499999999999993e-05,0.01248459790225066,1.77e-05,0.012501261642747851,0.012503823040318891,0.012480335521270858
884.559,266.25624,0.017917,0.007622291,0.013047887,0.012491404,862.5,1.4499999999999993e-05,0.012493434283372832,1.77e-05,0.012510119053516636,0.012512567186945552,0.012489265282167728
885.059,266.46122,0.01793,0.007627393,0.01305602,0.012501372,863.0,1.4499999999999993e-05,0.012502272485035233,1.77e-05,0.012518977192383238,0.012521311946975231,0.012498200443354137
885.559,266.66574,0.01794,0.007632495,0.013064153,0.012508341,863.5,1.4499999999999993e-05,0.012511112509752434,1.77e-05,0.012527836053024141,0.012530057318523831,0.012507141013460454
886.059,266.87028,0.017950999999999998,0.007637596999999999,0.013072286,0.012516311,864.0,1.4499999999999993e-05,0.012519954360044966,1.77e-05,0.012536695629091902,0.012538803299707251,0.012516087001117051
886.559,267.07556,0.017963999999999997,0.0076427,0.013080419,0.012526281,864.5,1.4499999999999993e-05,0.012528798038439315,1.77e-05,0.0125455559142151,0.012547549888641391,0.012525038391387312
887.059,267.28193,0.017975,0.007647803000000002,0.013088552,0.012534251,865.0,1.4499999999999993e-05,0.012537643547467916,1.77e-05,0.012554416901998298,0.01255629708344215,0.01253399507506676
887.559,267.48648,0.017988,0.007652907,0.013096685,0.012544222,865.5,1.4499999999999993e-05,0.012546490889669172,1.77e-05,0.012563278586022006,0.012565044882225422,0.012542956919383945
888.059,267.68839,0.017998,0.00765801,0.013104818,0.012551193,866.0,1.4499999999999993e-05,0.012555340067587434,1.77e-05,0.012572140959842645,0.012573793283107116,0.012551923791567408
888.559,267.88724,0.018009,0.007663115,0.013112951,0.012559164,866.5,1.4499999999999993e-05,0.012564191083773012,1.77e-05,0.01258100401699249,0.012582542284203125,0.0125608955588457
889.059,268.08323,0.018022,0.007668219,0.013121083,0.012569136000000002,867.0,1.4499999999999993e-05,0.01257304394078217,1.77e-05,0.01258986775097965,0.012591291883629355,0.012569872088447367
889.559,268.27738,0.018032,0.007673324,0.013129216,0.012576108,867.5,1.4499999999999993e-05,0.01258189864117713,1.77e-05,0.012598732155288008,0.012600042079501696,0.012578853247600953
890.059,268.4694,0.018044,0.007678429,0.013137348,0.01258508,868.0,1.4499999999999993e-05,0.012590755187526075,1.77e-05,0.012607597223377195,0.012608792869936054,0.012587838903535011
890.559,268.65868,0.018056,0.007683534,0.013145481,0.012594053,868.5,1.4499999999999993e-05,0.012599613582403132,1.77e-05,0.01261646294868255,0.012617544253048323,0.012596828923478085
891.059,268.84576,0.018066,0.00768864,0.013153613,0.012601026,869.0,1.4499999999999993e-05,0.012608473828388398,1.77e-05,0.012625329324615062,0.012626296226954414,0.012605823174658715
