,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,146.604,18.63333,0.00038818,0.0008690533605669624,0.0015339823604099724,-0.00027674899984300987,124.82500000000002,-2.217095933050349e-06,-0.00030062259032724397,7.000925697272234e-08
0,146.77299,18.655,0.00038924,0.0008702436089961969,0.0015363976070268837,-0.0002769139980306869,124.99399,-2.2154185015670505e-06,-0.000300610199453905,7.663366865519161e-08
0,146.952,18.67667,0.00039067,0.000871504739714311,0.0015389562202075494,-0.00027678148049323833,125.173,-2.2111915548340163e-06,-0.00030059585479034746,8.36292434094081e-08
0,147.131,18.69833,0.00039196,0.0008727661170618867,0.0015415148532310768,-0.0002767887361691901,125.352,-2.208091902555923e-06,-0.0003005802607437965,9.060221383333654e-08
0,147.30099,18.72,0.00039335,0.0008739642961499436,0.0015439448476195859,-0.00027663055146964224,125.52199000000002,-2.2038413466010396e-06,-0.0003005642979002457,9.720366074173768e-08
0,147.47701,18.74167,0.00039453,0.0008752052789657147,0.0015464611950513144,-0.00027672591608559976,125.69801000000001,-2.2015138989519382e-06,-0.00030054658804838224,1.0401822078820503e-07
0,147.65401,18.76333,0.00039558,0.0008764534798136273,0.0015489917109958364,-0.0002769582311822091,125.87501,-2.2002638266500167e-06,-0.00030052757196761696,1.1084914452318328e-07
0,147.821,18.785,0.00039724,0.0008776313740918177,0.0015513792627703284,-0.0002765078886785106,126.042,-2.193775794405917e-06,-0.00030050852456287524,1.1727394368966031e-07
0,147.99699,18.80667,0.00039849,0.0008788730495746322,0.001553895645883454,-0.00027653259630882167,126.21799000000001,-2.1909126924681788e-06,-0.00030048729121829286,1.2402421938614228e-07
0,148.168,18.82833,0.00039964,0.000880079882206313,0.001556340973308255,-0.0002766210911019421,126.38900000000001,-2.1886484670496804e-06,-0.00030046552244570164,1.305630683192964e-07
0,148.341,18.85,0.00040079,0.0008813010521005497,0.0015588149073617885,-0.00027672385526123877,126.56200000000001,-2.1864687288541487e-06,-0.0003004423643149876,1.3715756070335174e-07
0,148.517,18.87167,0.00040227,0.0008825437013153846,0.0015613318977971257,-0.00027651819648174115,126.738,-2.1818096899252093e-06,-0.0003004176357488939,1.4384533139958484e-07
0,148.689,18.89333,0.00040357,0.000883758403616557,0.00156379183569106,-0.0002764634320745029,126.91,-2.178421180951091e-06,-0.0003003923337488208,1.503605944220624e-07
0,148.862,18.915,0.00040488,0.0008849804622954203,0.0015662662268749513,-0.00027640576457953095,127.083,-2.175001885220926e-06,-0.0003003657559910319,1.5689330864122068e-07
0,149.035,18.93667,0.00040629,0.0008862028158664395,0.001568740769795426,-0.00027624795392898645,127.256,-2.1708049438060796e-06,-0.0003003380498439765,1.6340556137702828e-07
0,149.21001,18.95833,0.00040766,0.0008874396712821022,0.0015712442175487718,-0.00027614454626666957,127.43101000000001,-2.1670121445845054e-06,-0.00030030887727582734,1.699726838167987e-07
0,149.38499,18.98,0.00040909,0.0008886766161462639,0.0015737473913504836,-0.0002759807752042197,127.60598999999999,-2.1627572122924615e-06,-0.00030027856251916586,1.76517799750943e-07
0,149.55499,19.00167,0.00041023,0.0008898786456531214,0.0015761794724202284,-0.00027607082676710704,127.77599000000001,-2.160584525833899e-06,-0.00030024801541070795,1.8285666853055298e-07
0,149.73,19.02333,0.00041144,0.0008911163966730399,0.0015786833812984086,-0.0002761269846253689,127.951,-2.1580682028696057e-06,-0.00030021544412885424,1.8936181289863123e-07
0,149.905,19.045,0.00041253,0.0008923543781332545,0.0015811873022323706,-0.0002763029240991162,128.126,-2.156493795943963e-06,-0.0003001817381611761,1.9584578123442742e-07
0,150.082,19.06667,0.00041417,0.0008936068141695164,0.001583719997169504,-0.0002759431829999876,128.303,-2.1507149715905914e-06,-0.0003001464946257114,2.0238271783453672e-07
0,150.259,19.08833,0.00041535,0.0008948595580389003,0.0015862528507375132,-0.00027604329269861286,128.48,-2.1485312320875845e-06,-0.0003001100959314293,2.088984278832518e-07
0,150.429,19.11,0.00041659,0.0008960630480630795,0.0015886856842725477,-0.0002760326362094682,128.65,-2.1456092981692045e-06,-0.00030007405268600736,2.1513649642316506e-07
